2.436399e+001 -2.264269e+001 -1.271931e-002 3.823617e-002 -6.671014e-002 -1.852127e+000 3.330553e+001 4.029622e-002 2.983967e+001 3 4.505716e+002 3.356354e-001
2.029800e+001 -2.528174e+001 -1.053740e-002 3.675672e-002 -6.849679e-002 -1.337902e+000 3.280264e+001 3.823733e-002 2.485987e+001 3 4.505836e+002 3.543372e-001
1.635490e+001 -2.784189e+001 -8.746732e-003 3.476311e-002 -6.973802e-002 -8.807437e-001 3.427250e+001 3.584661e-002 2.003058e+001 3 4.505925e+002 3.750403e-001
1.253090e+001 -3.032556e+001 -7.335120e-003 3.227143e-002 -7.049622e-002 -4.775945e-001 3.732711e+001 3.309455e-002 1.534716e+001 3 4.505987e+002 3.980705e-001
8.822342e+000 -3.273512e+001 -6.290759e-003 2.929726e-002 -7.083040e-002 -1.255312e-001 4.148787e+001 2.996504e-002 1.080512e+001 3 4.506025e+002 4.237440e-001
5.225661e+000 -3.507286e+001 -5.602205e-003 2.585572e-002 -7.079639e-002 1.782406e-001 4.634941e+001 2.645568e-002 6.400102e+000 3 4.506042e+002 4.524159e-001
1.737415e+000 -3.734098e+001 -5.258366e-003 2.196143e-002 -7.044695e-002 4.363914e-001 5.162345e+001 2.258218e-002 2.127890e+000 3 4.506040e+002 4.845508e-001
-1.645739e+000 -3.954163e+001 -5.248492e-003 1.762859e-002 -6.983186e-002 6.514733e-001 5.711960e+001 1.839331e-002 -2.015611e+000 3 4.506022e+002 5.208171e-001
-4.927039e+000 -4.167690e+001 -5.562162e-003 1.287095e-002 -6.899817e-002 8.259244e-001 6.271497e+001 1.402137e-002 -6.034366e+000 3 4.505992e+002 5.621600e-001
-8.109623e+000 -4.374880e+001 -6.189275e-003 7.701827e-003 -6.799019e-002 9.620730e-001 6.833022e+001 9.880549e-003 -9.932219e+000 3 4.505950e+002 6.093593e-001
-1.119653e+001 -4.575928e+001 -7.120043e-003 2.134148e-003 -6.684971e-002 1.062142e+000 7.391373e+001 7.433007e-003 -1.371290e+001 3 4.505900e+002 6.577342e-001
-1.419072e+001 -4.771025e+001 -8.344976e-003 -3.819575e-003 -6.561606e-002 1.128255e+000 7.943156e+001 9.177569e-003 -1.738001e+001 3 4.505842e+002 6.673926e-001
-1.709503e+001 -4.960352e+001 -9.854878e-003 -1.014721e-002 -6.432626e-002 1.162437e+000 8.486134e+001 1.414512e-002 -2.093705e+001 3 4.505781e+002 6.222827e-001
-1.991225e+001 -5.144089e+001 -1.164084e-002 -1.683700e-002 -6.301507e-002 1.166621e+000 9.018832e+001 2.046934e-002 -2.438742e+001 3 4.505716e+002 5.773916e-001
-2.264505e+001 -5.322407e+001 -1.369421e-002 -2.387756e-002 -6.171518e-002 1.142651e+000 9.540295e+001 2.752579e-002 -2.773441e+001 3 4.505651e+002 5.423006e-001
-2.529604e+001 -5.495474e+001 -1.600662e-002 -3.125785e-002 -6.045720e-002 1.092284e+000 1.004993e+002 3.511787e-002 -3.098119e+001 3 4.505586e+002 5.160377e-001
-3.119734e+001 -4.997529e+001 -1.873244e-002 -3.868574e-002 -5.955124e-002 5.035266e-001 1.002986e+002 4.298244e-002 -3.820878e+001 2 4.505523e+002 4.974017e-001
-3.692160e+001 -4.514690e+001 -2.201949e-002 -4.588119e-002 -5.936217e-002 -1.826618e-001 1.006811e+002 5.089147e-002 -4.521955e+001 2 4.505478e+002 4.850441e-001
-4.247429e+001 -4.046491e+001 -2.585019e-002 -5.285138e-002 -5.999570e-002 -9.596108e-001 1.015893e+002 5.883452e-002 -5.202016e+001 2 4.505468e+002 4.776454e-001
-4.786067e+001 -3.592481e+001 -3.020755e-002 -5.960323e-002 -6.155021e-002 -1.820969e+000 1.029623e+002 6.682096e-002 -5.861711e+001 2 4.505500e+002 4.743680e-001
-5.308588e+001 -3.152223e+001 -3.507508e-002 -6.614345e-002 -6.411712e-002 -2.760690e+000 1.047392e+002 7.486800e-002 -6.501666e+001 2 4.505578e+002 4.746363e-001
-5.815489e+001 -2.725292e+001 -4.043681e-002 -7.247857e-002 -6.778120e-002 -3.773019e+000 1.068607e+002 8.299565e-002 -7.122490e+001 2 4.505706e+002 4.780208e-001
-6.307249e+001 -2.311281e+001 -4.627726e-002 -7.861488e-002 -7.262095e-002 -4.852480e+000 1.092714e+002 9.122436e-002 -7.724771e+001 2 4.505889e+002 4.841760e-001
-6.784335e+001 -1.909790e+001 -5.258145e-002 -8.455847e-002 -7.870883e-002 -5.993859e+000 1.119207e+002 9.957381e-002 -8.309080e+001 2 4.506131e+002 4.928087e-001
-7.247199e+001 -1.520435e+001 -5.933485e-002 -9.031526e-002 -8.611162e-002 -7.192204e+000 1.147628e+002 1.080623e-001 -8.875970e+001 2 4.506436e+002 5.036619e-001
-7.696279e+001 -1.142843e+001 -6.652339e-002 -9.589096e-002 -9.489065e-002 -8.442802e+000 1.177578e+002 1.167066e-001 -9.425978e+001 2 4.506806e+002 5.165051e-001
-8.131997e+001 -7.766531e+000 -7.413344e-002 -1.012911e-001 -1.051021e-001 -9.741170e+000 1.208704e+002 1.255215e-001 -9.959621e+001 2 4.507245e+002 5.311316e-001
-8.221805e+001 -8.855363e-001 -8.198933e-002 -1.062396e-001 -1.169307e-001 -1.133028e+001 1.169051e+002 1.341980e-001 -1.006961e+002 1 4.507755e+002 5.473556e-001
-8.309079e+001 5.788142e+000 -8.992255e-002 -1.104721e-001 -1.305989e-001 -1.301432e+001 1.136366e+002 1.424435e-001 -1.017650e+002 1 4.508347e+002 5.649816e-001
