1.314278e+001 -6.571388e+000 6.302549e-002 0.000000e+000 0.000000e+000 0.000000e+000 1.609655e+001 6.302549e-002 1.609655e+001
2.091728e+001 -1.045864e+001 6.460867e-002 0.000000e+000 0.000000e+000 0.000000e+000 2.561833e+001 6.460867e-002 2.561833e+001
1.214644e+001 -6.073219e+000 6.613743e-002 0.000000e+000 0.000000e+000 0.000000e+000 1.487629e+001 6.613743e-002 1.487629e+001
1.995164e+001 -9.975821e+000 6.762183e-002 0.000000e+000 0.000000e+000 0.000000e+000 2.443567e+001 6.762183e-002 2.443567e+001
1.121055e+001 -5.605274e+000 6.905485e-002 0.000000e+000 0.000000e+000 0.000000e+000 1.373006e+001 6.905485e-002 1.373006e+001
1.904458e+001 -9.522291e+000 7.044646e-002 0.000000e+000 0.000000e+000 0.000000e+000 2.332475e+001 7.044646e-002 2.332475e+001
2.664312e+001 -1.332156e+001 7.258552e-002 0.000000e+000 0.000000e+000 0.000000e+000 3.263102e+001 7.258552e-002 3.263102e+001
1.770172e+001 -8.850862e+000 7.465269e-002 0.000000e+000 0.000000e+000 0.000000e+000 2.168009e+001 7.465269e-002 2.168009e+001
2.534163e+001 -1.267081e+001 7.665859e-002 0.000000e+000 0.000000e+000 0.000000e+000 3.103703e+001 7.665859e-002 3.103703e+001
1.644034e+001 -8.220169e+000 7.859673e-002 0.000000e+000 0.000000e+000 0.000000e+000 2.013522e+001 7.859673e-002 2.013522e+001
2.411911e+001 -1.205956e+001 8.047756e-002 0.000000e+000 0.000000e+000 0.000000e+000 2.953976e+001 8.047756e-002 2.953976e+001
1.525548e+001 -7.627741e+000 8.229448e-002 0.000000e+000 0.000000e+000 0.000000e+000 1.868407e+001 8.229448e-002 1.868407e+001
2.297076e+001 -1.148538e+001 8.405784e-002 0.000000e+000 0.000000e+000 0.000000e+000 2.813332e+001 8.405784e-002 2.813332e+001
1.414251e+001 -7.071255e+000 8.576091e-002 0.000000e+000 0.000000e+000 0.000000e+000 1.732097e+001 8.576091e-002 1.732097e+001
2.189207e+001 -1.094604e+001 8.741392e-002 0.000000e+000 0.000000e+000 0.000000e+000 2.681221e+001 8.741392e-002 2.681221e+001
1.309706e+001 -6.548529e+000 8.901005e-002 0.000000e+000 0.000000e+000 0.000000e+000 1.604055e+001 8.901005e-002 1.604055e+001
2.087883e+001 -1.043941e+001 9.055943e-002 0.000000e+000 0.000000e+000 0.000000e+000 2.557124e+001 9.055943e-002 2.557124e+001
1.211502e+001 -6.057512e+000 9.205513e-002 0.000000e+000 0.000000e+000 0.000000e+000 1.483781e+001 9.205513e-002 1.483781e+001
1.992705e+001 -9.963523e+000 9.350716e-002 0.000000e+000 0.000000e+000 0.000000e+000 2.440555e+001 9.350716e-002 2.440555e+001
1.119256e+001 -5.596281e+000 9.490851e-002 0.000000e+000 0.000000e+000 0.000000e+000 1.370803e+001 9.490851e-002 1.370803e+001
1.903300e+001 -9.516499e+000 9.626912e-002 0.000000e+000 0.000000e+000 0.000000e+000 2.331057e+001 9.626912e-002 2.331057e+001
2.663773e+001 -1.331887e+001 9.837782e-002 0.000000e+000 0.000000e+000 0.000000e+000 3.262442e+001 9.837782e-002 3.262442e+001
1.770235e+001 -8.851173e+000 1.004153e-001 0.000000e+000 0.000000e+000 0.000000e+000 2.168086e+001 1.004153e-001 2.168086e+001
2.534808e+001 -1.267404e+001 1.023921e-001 0.000000e+000 0.000000e+000 0.000000e+000 3.104493e+001 1.023921e-001 3.104493e+001
1.645242e+001 -8.226211e+000 1.043017e-001 0.000000e+000 0.000000e+000 0.000000e+000 2.015002e+001 1.043017e-001 2.015002e+001
2.413666e+001 -1.206833e+001 1.061545e-001 0.000000e+000 0.000000e+000 0.000000e+000 2.956124e+001 1.061545e-001 2.956124e+001
1.527832e+001 -7.639160e+000 1.079440e-001 0.000000e+000 0.000000e+000 0.000000e+000 1.871204e+001 1.079440e-001 1.871204e+001
2.299872e+001 -1.149936e+001 1.096805e-001 0.000000e+000 0.000000e+000 0.000000e+000 2.816757e+001 1.096805e-001 2.816757e+001
1.417544e+001 -7.087720e+000 1.113572e-001 0.000000e+000 0.000000e+000 0.000000e+000 1.736130e+001 1.113572e-001 1.736130e+001
2.192982e+001 -1.096491e+001 1.129844e-001 0.000000e+000 0.000000e+000 0.000000e+000 2.685843e+001 1.129844e-001 2.685843e+001
1.313946e+001 -6.569730e+000 1.145552e-001 0.000000e+000 0.000000e+000 0.000000e+000 1.609249e+001 1.145552e-001 1.609249e+001
2.092575e+001 -1.046287e+001 1.160797e-001 0.000000e+000 0.000000e+000 0.000000e+000 2.562870e+001 1.160797e-001 2.562870e+001
1.216631e+001 -6.083156e+000 1.175510e-001 0.000000e+000 0.000000e+000 0.000000e+000 1.490063e+001 1.175510e-001 1.490063e+001
1.998257e+001 -9.991285e+000 1.189790e-001 0.000000e+000 0.000000e+000 0.000000e+000 2.447355e+001 1.189790e-001 2.447355e+001
1.125219e+001 -5.626094e+000 1.203568e-001 0.000000e+000 0.000000e+000 0.000000e+000 1.378106e+001 1.203568e-001 1.378106e+001
1.909660e+001 -9.548299e+000 1.216943e-001 0.000000e+000 0.000000e+000 0.000000e+000 2.338846e+001 1.216943e-001 2.338846e+001
2.670518e+001 -1.335259e+001 1.237803e-001 0.000000e+000 0.000000e+000 0.000000e+000 3.270704e+001 1.237803e-001 3.270704e+001
1.777353e+001 -8.886763e+000 1.257954e-001 0.000000e+000 0.000000e+000 0.000000e+000 2.176803e+001 1.257954e-001 2.176803e+001
2.542286e+001 -1.271143e+001 1.277502e-001 0.000000e+000 0.000000e+000 0.000000e+000 3.113652e+001 1.277502e-001 3.113652e+001
1.653071e+001 -8.265353e+000 1.296383e-001 0.000000e+000 0.000000e+000 0.000000e+000 2.024590e+001 1.296383e-001 2.024590e+001
2.421833e+001 -1.210916e+001 1.314699e-001 0.000000e+000 0.000000e+000 0.000000e+000 2.966127e+001 1.314699e-001 2.966127e+001
1.536327e+001 -7.681636e+000 1.332386e-001 0.000000e+000 0.000000e+000 0.000000e+000 1.881609e+001 1.332386e-001 1.881609e+001
2.308685e+001 -1.154342e+001 1.349545e-001 0.000000e+000 0.000000e+000 0.000000e+000 2.827550e+001 1.349545e-001 2.827550e+001
1.426664e+001 -7.133322e+000 1.366110e-001 0.000000e+000 0.000000e+000 0.000000e+000 1.747300e+001 1.366110e-001 1.747300e+001
2.202400e+001 -1.101200e+001 1.382183e-001 0.000000e+000 0.000000e+000 0.000000e+000 2.697378e+001 1.382183e-001 2.697378e+001
1.323653e+001 -6.618263e+000 1.397695e-001 0.000000e+000 0.000000e+000 0.000000e+000 1.621137e+001 1.397695e-001 1.621137e+001
2.102560e+001 -1.051280e+001 1.412747e-001 0.000000e+000 0.000000e+000 0.000000e+000 2.575100e+001 1.412747e-001 2.575100e+001
1.226888e+001 -6.134439e+000 1.427270e-001 0.000000e+000 0.000000e+000 0.000000e+000 1.502625e+001 1.427270e-001 1.502625e+001
2.008776e+001 -1.004388e+001 1.441363e-001 0.000000e+000 0.000000e+000 0.000000e+000 2.460238e+001 1.441363e-001 2.460238e+001
1.135991e+001 -5.679955e+000 1.454957e-001 0.000000e+000 0.000000e+000 0.000000e+000 1.391299e+001 1.454957e-001 1.391299e+001
1.920678e+001 -9.603389e+000 1.468150e-001 0.000000e+000 0.000000e+000 0.000000e+000 2.352340e+001 1.468150e-001 2.352340e+001
2.681774e+001 -1.340887e+001 1.488830e-001 0.000000e+000 0.000000e+000 0.000000e+000 3.284489e+001 1.488830e-001 3.284489e+001
1.788838e+001 -8.944191e+000 1.508805e-001 0.000000e+000 0.000000e+000 0.000000e+000 2.190870e+001 1.508805e-001 2.190870e+001
2.553995e+001 -1.276998e+001 1.528179e-001 0.000000e+000 0.000000e+000 0.000000e+000 3.127992e+001 1.528179e-001 3.127992e+001
1.664995e+001 -8.324976e+000 1.546887e-001 0.000000e+000 0.000000e+000 0.000000e+000 2.039194e+001 1.546887e-001 2.039194e+001
2.433966e+001 -1.216983e+001 1.565034e-001 0.000000e+000 0.000000e+000 0.000000e+000 2.980988e+001 1.565034e-001 2.980988e+001
1.548663e+001 -7.743314e+000 1.582553e-001 0.000000e+000 0.000000e+000 0.000000e+000 1.896717e+001 1.582553e-001 1.896717e+001
2.321216e+001 -1.160608e+001 1.599547e-001 0.000000e+000 0.000000e+000 0.000000e+000 2.842898e+001 1.599547e-001 2.842898e+001
1.439385e+001 -7.196927e+000 1.615948e-001 0.000000e+000 0.000000e+000 0.000000e+000 1.762880e+001 1.615948e-001 1.762880e+001
2.215304e+001 -1.107652e+001 1.631860e-001 0.000000e+000 0.000000e+000 0.000000e+000 2.713183e+001 1.631860e-001 2.713183e+001
1.336735e+001 -6.683673e+000 1.647212e-001 0.000000e+000 0.000000e+000 0.000000e+000 1.637159e+001 1.647212e-001 1.637159e+001
2.115814e+001 -1.057907e+001 1.662107e-001 0.000000e+000 0.000000e+000 0.000000e+000 2.591333e+001 1.662107e-001 2.591333e+001
1.240308e+001 -6.201540e+000 1.676474e-001 0.000000e+000 0.000000e+000 0.000000e+000 1.519061e+001 1.676474e-001 1.519061e+001
2.022357e+001 -1.011178e+001 1.690413e-001 0.000000e+000 0.000000e+000 0.000000e+000 2.476871e+001 1.690413e-001 2.476871e+001
1.149728e+001 -5.748639e+000 1.703855e-001 0.000000e+000 0.000000e+000 0.000000e+000 1.408123e+001 1.703855e-001 1.408123e+001
1.934565e+001 -9.672825e+000 1.716897e-001 0.000000e+000 0.000000e+000 0.000000e+000 2.369349e+001 1.716897e-001 2.369349e+001
2.695807e+001 -1.347903e+001 1.737429e-001 0.000000e+000 0.000000e+000 0.000000e+000 3.301675e+001 1.737429e-001 3.301675e+001
1.803012e+001 -9.015061e+000 1.757256e-001 0.000000e+000 0.000000e+000 0.000000e+000 2.208230e+001 1.757256e-001 2.208230e+001
2.568306e+001 -1.284153e+001 1.776484e-001 0.000000e+000 0.000000e+000 0.000000e+000 3.145519e+001 1.776484e-001 3.145519e+001
1.679438e+001 -8.397188e+000 1.795048e-001 0.000000e+000 0.000000e+000 0.000000e+000 2.056883e+001 1.795048e-001 2.056883e+001
2.448536e+001 -1.224268e+001 1.813052e-001 0.000000e+000 0.000000e+000 0.000000e+000 2.998833e+001 1.813052e-001 2.998833e+001
1.563357e+001 -7.816784e+000 1.830429e-001 0.000000e+000 0.000000e+000 0.000000e+000 1.914713e+001 1.830429e-001 1.914713e+001
2.336030e+001 -1.168015e+001 1.847283e-001 0.000000e+000 0.000000e+000 0.000000e+000 2.861041e+001 1.847283e-001 2.861041e+001
1.454315e+001 -7.271573e+000 1.863545e-001 0.000000e+000 0.000000e+000 0.000000e+000 1.781164e+001 1.863545e-001 1.781164e+001
2.230345e+001 -1.115173e+001 1.879319e-001 0.000000e+000 0.000000e+000 0.000000e+000 2.731604e+001 1.879319e-001 2.731604e+001
1.351884e+001 -6.759419e+000 1.894535e-001 0.000000e+000 0.000000e+000 0.000000e+000 1.655713e+001 1.894535e-001 1.655713e+001
2.131068e+001 -1.065534e+001 1.909295e-001 0.000000e+000 0.000000e+000 0.000000e+000 2.610015e+001 1.909295e-001 2.610015e+001
1.255663e+001 -6.278315e+000 1.923527e-001 0.000000e+000 0.000000e+000 0.000000e+000 1.537867e+001 1.923527e-001 1.537867e+001
2.037809e+001 -1.018905e+001 1.937334e-001 0.000000e+000 0.000000e+000 0.000000e+000 2.495797e+001 1.937334e-001 2.495797e+001
1.165275e+001 -5.826375e+000 1.950644e-001 0.000000e+000 0.000000e+000 0.000000e+000 1.427165e+001 1.950644e-001 1.427165e+001
1.950204e+001 -9.751019e+000 1.963555e-001 0.000000e+000 0.000000e+000 0.000000e+000 2.388502e+001 1.963555e-001 2.388502e+001
2.711534e+001 -1.355767e+001 1.983957e-001 0.000000e+000 0.000000e+000 0.000000e+000 3.320937e+001 1.983957e-001 3.320937e+001
1.818825e+001 -9.094125e+000 2.003655e-001 0.000000e+000 0.000000e+000 0.000000e+000 2.227596e+001 2.003655e-001 2.227596e+001
2.584201e+001 -1.292100e+001 2.022755e-001 0.000000e+000 0.000000e+000 0.000000e+000 3.164987e+001 2.022755e-001 3.164987e+001
1.695413e+001 -8.477063e+000 2.041192e-001 0.000000e+000 0.000000e+000 0.000000e+000 2.076448e+001 2.041192e-001 2.076448e+001
2.464589e+001 -1.232294e+001 2.059070e-001 0.000000e+000 0.000000e+000 0.000000e+000 3.018492e+001 2.059070e-001 3.018492e+001
1.579483e+001 -7.897417e+000 2.076322e-001 0.000000e+000 0.000000e+000 0.000000e+000 1.934464e+001 2.076322e-001 1.934464e+001
2.352229e+001 -1.176114e+001 2.093051e-001 0.000000e+000 0.000000e+000 0.000000e+000 2.880880e+001 2.093051e-001 2.880880e+001
1.470582e+001 -7.352912e+000 2.109190e-001 0.000000e+000 0.000000e+000 0.000000e+000 1.801088e+001 2.109190e-001 1.801088e+001
2.246680e+001 -1.123340e+001 2.124841e-001 0.000000e+000 0.000000e+000 0.000000e+000 2.751610e+001 2.124841e-001 2.751610e+001
1.368284e+001 -6.841418e+000 2.139935e-001 0.000000e+000 0.000000e+000 0.000000e+000 1.675798e+001 2.139935e-001 1.675798e+001
2.147531e+001 -1.073765e+001 2.154574e-001 0.000000e+000 0.000000e+000 0.000000e+000 2.630177e+001 2.154574e-001 2.630177e+001
1.272186e+001 -6.360929e+000 2.168686e-001 0.000000e+000 0.000000e+000 0.000000e+000 1.558103e+001 2.168686e-001 1.558103e+001
2.054390e+001 -1.027195e+001 2.182373e-001 0.000000e+000 0.000000e+000 0.000000e+000 2.516104e+001 2.182373e-001 2.516104e+001
1.181912e+001 -5.909562e+000 2.195563e-001 0.000000e+000 0.000000e+000 0.000000e+000 1.447541e+001 2.195563e-001 1.447541e+001
1.966895e+001 -9.834477e+000 2.208357e-001 0.000000e+000 0.000000e+000 0.000000e+000 2.408945e+001 2.208357e-001 2.408945e+001
1.097110e+001 -5.485550e+000 2.220681e-001 0.000000e+000 0.000000e+000 0.000000e+000 1.343680e+001 2.220681e-001 1.343680e+001
1.884703e+001 -9.423513e+000 2.232635e-001 0.000000e+000 0.000000e+000 0.000000e+000 2.308280e+001 2.232635e-001 2.308280e+001
2.648615e+001 -1.324307e+001 2.252106e-001 0.000000e+000 0.000000e+000 0.000000e+000 3.243877e+001 2.252106e-001 3.243877e+001
1.758407e+001 -8.792036e+000 2.270899e-001 0.000000e+000 0.000000e+000 0.000000e+000 2.153600e+001 2.270899e-001 2.153600e+001
2.526208e+001 -1.263104e+001 2.289118e-001 0.000000e+000 0.000000e+000 0.000000e+000 3.093960e+001 2.289118e-001 3.093960e+001
1.639769e+001 -8.198845e+000 2.306699e-001 0.000000e+000 0.000000e+000 0.000000e+000 2.008299e+001 2.306699e-001 2.008299e+001
2.411222e+001 -1.205611e+001 2.323744e-001 0.000000e+000 0.000000e+000 0.000000e+000 2.953131e+001 2.323744e-001 2.953131e+001
1.528323e+001 -7.641615e+000 2.340186e-001 0.000000e+000 0.000000e+000 0.000000e+000 1.871806e+001 2.340186e-001 1.871806e+001
2.303206e+001 -1.151603e+001 2.356128e-001 0.000000e+000 0.000000e+000 0.000000e+000 2.820840e+001 2.356128e-001 2.820840e+001
1.423632e+001 -7.118162e+000 2.371500e-001 0.000000e+000 0.000000e+000 0.000000e+000 1.743587e+001 2.371500e-001 1.743587e+001
2.201738e+001 -1.100869e+001 2.386405e-001 0.000000e+000 0.000000e+000 0.000000e+000 2.696567e+001 2.386405e-001 2.696567e+001
1.325287e+001 -6.626435e+000 2.400773e-001 0.000000e+000 0.000000e+000 0.000000e+000 1.623138e+001 2.400773e-001 1.623138e+001
2.106419e+001 -1.053210e+001 2.414705e-001 0.000000e+000 0.000000e+000 0.000000e+000 2.579826e+001 2.414705e-001 2.579826e+001
1.232902e+001 -6.164509e+000 2.428129e-001 0.000000e+000 0.000000e+000 0.000000e+000 1.509990e+001 2.428129e-001 1.509990e+001
2.016877e+001 -1.008439e+001 2.441147e-001 0.000000e+000 0.000000e+000 0.000000e+000 2.470160e+001 2.441147e-001 2.470160e+001
1.146115e+001 -5.730575e+000 2.453685e-001 0.000000e+000 0.000000e+000 0.000000e+000 1.403698e+001 2.453685e-001 1.403698e+001
1.932761e+001 -9.663803e+000 2.465844e-001 0.000000e+000 0.000000e+000 0.000000e+000 2.367139e+001 2.465844e-001 2.367139e+001
2.695755e+001 -1.347877e+001 2.485510e-001 0.000000e+000 0.000000e+000 0.000000e+000 3.301612e+001 2.485510e-001 3.301612e+001
1.804657e+001 -9.023287e+000 2.504489e-001 0.000000e+000 0.000000e+000 0.000000e+000 2.210245e+001 2.504489e-001 2.210245e+001
2.571595e+001 -1.285798e+001 2.522886e-001 0.000000e+000 0.000000e+000 0.000000e+000 3.149548e+001 2.522886e-001 3.149548e+001
1.684320e+001 -8.421601e+000 2.540636e-001 0.000000e+000 0.000000e+000 0.000000e+000 2.062863e+001 2.540636e-001 2.062863e+001
2.454962e+001 -1.227481e+001 2.557842e-001 0.000000e+000 0.000000e+000 0.000000e+000 3.006702e+001 2.557842e-001 3.006702e+001
1.571277e+001 -7.856387e+000 2.574437e-001 0.000000e+000 0.000000e+000 0.000000e+000 1.924414e+001 2.574437e-001 1.924414e+001
2.345399e+001 -1.172699e+001 2.590524e-001 0.000000e+000 0.000000e+000 0.000000e+000 2.872515e+001 2.590524e-001 2.872515e+001
1.465086e+001 -7.325430e+000 2.606034e-001 0.000000e+000 0.000000e+000 0.000000e+000 1.794357e+001 2.606034e-001 1.794357e+001
2.242476e+001 -1.121238e+001 2.621070e-001 0.000000e+000 0.000000e+000 0.000000e+000 2.746460e+001 2.621070e-001 2.746460e+001
1.365330e+001 -6.826650e+000 2.635562e-001 0.000000e+000 0.000000e+000 0.000000e+000 1.672181e+001 2.635562e-001 1.672181e+001
2.145789e+001 -1.072895e+001 2.649610e-001 0.000000e+000 0.000000e+000 0.000000e+000 2.628044e+001 2.649610e-001 2.628044e+001
1.271619e+001 -6.358095e+000 2.663145e-001 0.000000e+000 0.000000e+000 0.000000e+000 1.557409e+001 2.663145e-001 1.557409e+001
2.054962e+001 -1.027481e+001 2.676266e-001 0.000000e+000 0.000000e+000 0.000000e+000 2.516804e+001 2.676266e-001 2.516804e+001
1.183586e+001 -5.917929e+000 2.688903e-001 0.000000e+000 0.000000e+000 0.000000e+000 1.449591e+001 2.688903e-001 1.449591e+001
1.969637e+001 -9.848184e+000 2.701153e-001 0.000000e+000 0.000000e+000 0.000000e+000 2.412303e+001 2.701153e-001 2.412303e+001
1.100886e+001 -5.504430e+000 2.712945e-001 0.000000e+000 0.000000e+000 0.000000e+000 1.348304e+001 2.712945e-001 1.348304e+001
1.889481e+001 -9.447404e+000 2.724378e-001 0.000000e+000 0.000000e+000 0.000000e+000 2.314132e+001 2.724378e-001 2.314132e+001
2.654364e+001 -1.327182e+001 2.743337e-001 0.000000e+000 0.000000e+000 0.000000e+000 3.250918e+001 2.743337e-001 3.250918e+001
1.765097e+001 -8.825484e+000 2.761629e-001 0.000000e+000 0.000000e+000 0.000000e+000 2.161793e+001 2.761629e-001 2.161793e+001
2.533808e+001 -1.266904e+001 2.779357e-001 0.000000e+000 0.000000e+000 0.000000e+000 3.103269e+001 2.779357e-001 3.103269e+001
1.648252e+001 -8.241261e+000 2.796455e-001 0.000000e+000 0.000000e+000 0.000000e+000 2.018688e+001 2.796455e-001 2.018688e+001
2.420560e+001 -1.210280e+001 2.813026e-001 0.000000e+000 0.000000e+000 0.000000e+000 2.964568e+001 2.813026e-001 2.964568e+001
1.538489e+001 -7.692443e+000 2.829003e-001 0.000000e+000 0.000000e+000 0.000000e+000 1.884256e+001 2.829003e-001 1.884256e+001
2.314174e+001 -1.157087e+001 2.844488e-001 0.000000e+000 0.000000e+000 0.000000e+000 2.834273e+001 2.844488e-001 2.834273e+001
1.435377e+001 -7.176883e+000 2.859412e-001 0.000000e+000 0.000000e+000 0.000000e+000 1.757970e+001 2.859412e-001 1.757970e+001
2.214235e+001 -1.107117e+001 2.873876e-001 0.000000e+000 0.000000e+000 0.000000e+000 2.711873e+001 2.873876e-001 2.711873e+001
1.338513e+001 -6.692563e+000 2.887812e-001 0.000000e+000 0.000000e+000 0.000000e+000 1.639336e+001 2.887812e-001 1.639336e+001
2.120351e+001 -1.060175e+001 2.901318e-001 0.000000e+000 0.000000e+000 0.000000e+000 2.596889e+001 2.901318e-001 2.596889e+001
1.247517e+001 -6.237584e+000 2.914325e-001 0.000000e+000 0.000000e+000 0.000000e+000 1.527890e+001 2.914325e-001 1.527890e+001
2.032154e+001 -1.016077e+001 2.926931e-001 0.000000e+000 0.000000e+000 0.000000e+000 2.488871e+001 2.926931e-001 2.488871e+001
1.162033e+001 -5.810167e+000 2.939065e-001 0.000000e+000 0.000000e+000 0.000000e+000 1.423195e+001 2.939065e-001 1.423195e+001
1.949300e+001 -9.746501e+000 2.950826e-001 0.000000e+000 0.000000e+000 0.000000e+000 2.387395e+001 2.950826e-001 2.387395e+001
2.712895e+001 -1.356448e+001 2.970101e-001 0.000000e+000 0.000000e+000 0.000000e+000 3.322605e+001 2.970101e-001 3.322605e+001
1.822381e+001 -9.111903e+000 2.988695e-001 0.000000e+000 0.000000e+000 0.000000e+000 2.231951e+001 2.988695e-001 2.231951e+001
2.589882e+001 -1.294941e+001 3.006713e-001 0.000000e+000 0.000000e+000 0.000000e+000 3.171945e+001 3.006713e-001 3.171945e+001
1.703154e+001 -8.515768e+000 3.024090e-001 0.000000e+000 0.000000e+000 0.000000e+000 2.085929e+001 3.024090e-001 2.085929e+001
2.474324e+001 -1.237162e+001 3.040928e-001 0.000000e+000 0.000000e+000 0.000000e+000 3.030416e+001 3.040928e-001 3.030416e+001
1.591152e+001 -7.955758e+000 3.057161e-001 0.000000e+000 0.000000e+000 0.000000e+000 1.948755e+001 3.057161e-001 1.948755e+001
2.365769e+001 -1.182884e+001 3.072891e-001 0.000000e+000 0.000000e+000 0.000000e+000 2.897463e+001 3.072891e-001 2.897463e+001
1.485936e+001 -7.429682e+000 3.088050e-001 0.000000e+000 0.000000e+000 0.000000e+000 1.819893e+001 3.088050e-001 1.819893e+001
2.263791e+001 -1.131895e+001 3.102739e-001 0.000000e+000 0.000000e+000 0.000000e+000 2.772566e+001 3.102739e-001 2.772566e+001
1.387096e+001 -6.935479e+000 3.116889e-001 0.000000e+000 0.000000e+000 0.000000e+000 1.698838e+001 3.116889e-001 1.698838e+001
2.167991e+001 -1.083995e+001 3.130600e-001 0.000000e+000 0.000000e+000 0.000000e+000 2.655236e+001 3.130600e-001 2.655236e+001
