0.015500 1.643836e+001 13.730528
0.015600 1.615504e+001 14.065907
0.015700 1.587245e+001 14.401749
0.015800 1.559087e+001 14.737750
0.015900 1.531057e+001 15.073617
0.016000 1.503183e+001 15.409039
0.016100 1.475491e+001 15.743721
0.016200 1.448009e+001 16.077368
0.016300 1.420761e+001 16.409685
0.016400 1.393775e+001 16.740383
0.016500 1.367076e+001 17.069168
0.016600 1.340689e+001 17.395756
0.016700 1.314639e+001 17.719862
0.016800 1.288950e+001 18.041208
0.016900 1.263647e+001 18.359516
0.017000 1.238753e+001 18.674520
0.017100 1.214292e+001 18.985939
0.017200 1.190285e+001 19.293516
0.017300 1.166755e+001 19.596992
0.017400 1.143724e+001 19.896111
0.017500 1.121212e+001 20.190624
0.017600 1.099240e+001 20.480286
0.017700 1.077828e+001 20.764856
0.017800 1.056995e+001 21.044104
0.017900 1.036760e+001 21.317801
0.018000 1.017140e+001 21.585726
0.018100 9.981537e+000 21.847668
0.018200 9.798170e+000 22.103409
0.018300 9.621461e+000 22.352751
0.018400 9.451563e+000 22.595499
0.018500 9.288623e+000 22.831467
0.018600 9.132780e+000 23.060467
0.018700 8.984166e+000 23.282330
0.018800 8.842906e+000 23.496887
0.018900 8.709118e+000 23.703976
0.019000 8.582911e+000 23.903450
0.019100 8.464385e+000 24.095161
0.019200 8.353641e+000 24.278976
0.019300 8.250762e+000 24.454762
0.019400 8.155829e+000 24.622398
0.019500 8.068914e+000 24.781775
0.019600 7.990080e+000 24.932787
0.019700 7.919384e+000 25.075336
0.019800 7.856872e+000 25.209335
0.019900 7.802587e+000 25.334705
0.020000 7.756560e+000 25.451374
0.020100 7.718817e+000 25.559280
0.020200 7.689373e+000 25.658367
0.020300 7.668239e+000 25.748590
0.020400 7.655415e+000 25.829908
0.020500 7.650894e+000 25.902298
0.020600 7.654663e+000 25.965733
0.020700 7.666698e+000 26.020203
0.020800 7.686971e+000 26.065704
0.020900 7.715443e+000 26.102243
0.021000 7.752070e+000 26.129827
0.021100 7.796799e+000 26.148483
0.021200 7.849571e+000 26.158237
0.021300 7.910319e+000 26.159124
0.021400 7.978967e+000 26.151196
0.021500 8.055434e+000 26.134502
0.021600 8.139632e+000 26.109102
0.021700 8.231465e+000 26.075073
0.021800 8.330832e+000 26.032490
0.021900 8.437622e+000 25.981432
0.022000 8.551722e+000 25.921995
0.022100 8.673007e+000 25.854280
0.022200 8.801352e+000 25.778395
0.022300 8.936621e+000 25.694454
0.022400 9.078676e+000 25.602579
0.022500 9.227366e+000 25.502893
0.022600 9.382544e+000 25.395540
0.022700 9.544049e+000 25.280659
0.022800 9.711720e+000 25.158396
0.022900 9.885390e+000 25.028910
0.023000 1.006489e+001 24.892357
0.023100 1.025003e+001 24.748909
0.023200 1.044064e+001 24.598736
0.023300 1.063652e+001 24.442017
0.023400 1.083750e+001 24.278934
0.023500 1.104337e+001 24.109680
0.023600 1.125393e+001 23.934441
0.023700 1.146899e+001 23.753426
0.023800 1.168833e+001 23.566833
0.023900 1.191175e+001 23.374874
0.024000 1.213903e+001 23.177757
0.024100 1.236996e+001 22.975700
0.024200 1.260432e+001 22.768921
0.024300 1.284189e+001 22.557648
0.024400 1.308245e+001 22.342102
0.024500 1.332578e+001 22.122515
0.024600 1.357165e+001 21.899122
0.024700 1.381983e+001 21.672152
0.024800 1.407010e+001 21.441851
0.024900 1.432221e+001 21.208456
0.025000 1.457595e+001 20.972210
0.025100 1.483108e+001 20.733355
0.025200 1.508736e+001 20.492136
0.025300 1.534458e+001 20.248802
0.025400 1.560249e+001 20.003597
0.025500 1.586086e+001 19.756773
0.025600 1.611946e+001 19.508577
0.025700 1.637807e+001 19.259258
0.025800 1.663644e+001 19.009060
0.025900 1.689436e+001 18.758244
0.026000 1.715159e+001 18.507051
0.026100 1.740791e+001 18.255732
0.026200 1.766309e+001 18.004530
0.026300 1.791691e+001 17.753695
0.026400 1.816916e+001 17.503469
0.026500 1.841960e+001 17.254099
0.026600 1.866804e+001 17.005827
0.026700 1.891425e+001 16.758888
0.026800 1.915802e+001 16.513523
0.026900 1.939915e+001 16.269958
0.027000 1.963744e+001 16.028440
0.027100 1.987267e+001 15.789193
0.027200 2.010467e+001 15.552442
0.027300 2.033322e+001 15.318412
0.027400 2.055816e+001 15.087321
0.027500 2.077928e+001 14.859386
0.027600 2.099640e+001 14.634821
0.027700 2.120937e+001 14.413835
0.027800 2.141799e+001 14.196630
0.027900 2.162211e+001 13.983407
0.028000 2.182156e+001 13.774357
0.028100 2.201618e+001 13.569681
0.028200 2.220582e+001 13.369560
0.028300 2.239034e+001 13.174175
0.028400 2.256959e+001 12.983702
0.028500 2.274344e+001 12.798312
0.028600 2.291176e+001 12.618169
0.028700 2.307442e+001 12.443433
0.028800 2.323130e+001 12.274261
0.028900 2.338230e+001 12.110796
0.029000 2.352729e+001 11.953185
0.029100 2.366619e+001 11.801558
0.029200 2.379889e+001 11.656054
0.029300 2.392530e+001 11.516791
0.029400 2.404535e+001 11.383890
0.029500 2.415896e+001 11.257460
0.029600 2.426605e+001 11.137604
0.029700 2.436656e+001 11.024422
0.029800 2.446044e+001 10.918006
0.029900 2.454763e+001 10.818439
0.030000 2.462809e+001 10.725800
0.030100 2.470178e+001 10.640160
0.030200 2.476866e+001 10.561584
0.030300 2.482872e+001 10.490129
0.030400 2.488193e+001 10.425846
0.030500 2.492828e+001 10.368778
0.030600 2.496776e+001 10.318964
0.030700 2.500038e+001 10.276430
0.030800 2.502614e+001 10.241201
0.030900 2.504505e+001 10.213294
0.031000 2.505714e+001 10.192716
0.031100 2.506242e+001 10.179469
0.031200 2.506094e+001 10.173548
0.031300 2.505273e+001 10.174942
0.031400 2.503783e+001 10.183635
0.031500 2.501629e+001 10.199599
0.031600 2.498818e+001 10.222802
0.031700 2.495354e+001 10.253207
0.031800 2.491246e+001 10.290769
0.031900 2.486500e+001 10.335431
0.032000 2.481125e+001 10.387142
0.032100 2.475129e+001 10.445832
0.032200 2.468520e+001 10.511435
0.032300 2.461309e+001 10.583867
0.032400 2.453506e+001 10.663053
0.032500 2.445121e+001 10.748896
0.032600 2.436165e+001 10.841307
0.032700 2.426651e+001 10.940180
0.032800 2.416589e+001 11.045413
0.032900 2.405994e+001 11.156892
0.033000 2.394877e+001 11.274495
0.033100 2.383252e+001 11.398108
0.033200 2.371133e+001 11.527594
0.033300 2.358535e+001 11.662827
0.033400 2.345472e+001 11.803660
0.033500 2.331959e+001 11.949962
0.033600 2.318011e+001 12.101574
0.033700 2.303644e+001 12.258355
0.033800 2.288874e+001 12.420138
0.033900 2.273718e+001 12.586778
0.034000 2.258193e+001 12.758099
0.034100 2.242315e+001 12.933929
0.034200 2.226102e+001 13.114113
0.034300 2.209571e+001 13.298457
0.034400 2.192739e+001 13.486800
0.034500 2.175625e+001 13.678947
0.034600 2.158248e+001 13.874726
0.034700 2.140623e+001 14.073939
0.034800 2.122773e+001 14.276408
0.034900 2.104712e+001 14.481929
0.035000 2.086462e+001 14.690323
0.035100 2.068040e+001 14.901385
0.035200 2.049466e+001 15.114913
0.035300 2.030759e+001 15.330719
0.035400 2.011938e+001 15.548591
0.035500 1.993021e+001 15.768339
0.035600 1.974028e+001 15.989748
0.035700 1.954978e+001 16.212627
0.035800 1.935889e+001 16.436760
0.035900 1.916782e+001 16.661959
0.036000 1.897674e+001 16.887999
0.036100 1.878585e+001 17.114691
0.036200 1.859534e+001 17.341825
